1675,0.08,0.90,9.65
1691,0.08,0.94,9.61
1707,0.08,0.94,9.61
1723,0.08,0.94,9.61
1739,0.08,0.94,9.69
1756,0.12,0.86,9.61
1772,0.12,0.94,9.69
1788,0.08,0.90,9.61
1804,0.08,0.82,9.61
1820,0.12,0.90,9.69
1836,0.12,0.86,9.69
1853,0.12,0.90,9.65
1869,0.08,0.94,9.69
1885,0.08,0.98,9.61
1901,0.08,0.90,9.69
1917,0.08,0.90,9.65
1934,0.12,0.90,9.69
1950,0.12,0.90,9.65
1969,0.08,0.94,9.61
1985,0.08,0.86,9.69
2001,0.12,0.86,9.65
2018,0.12,0.86,9.65
2034,0.08,0.90,9.65
2051,0.08,0.90,9.61
2067,0.08,0.86,9.53
2083,0.12,0.94,9.61
2100,0.12,0.98,9.65
2116,0.12,0.94,9.65
2132,0.12,0.90,9.65
2149,0.12,0.90,9.61
2165,0.08,0.94,9.73
2181,0.08,0.86,9.61
2198,0.08,0.90,9.65
2214,0.12,0.90,9.61
2230,0.08,0.90,9.65
2247,0.08,0.90,9.57
2263,0.04,1.02,9.61
2279,0.12,0.90,9.57
2296,0.12,0.94,9.65
2312,0.08,0.98,9.61
2328,0.12,0.94,9.69
2345,0.08,0.86,9.65
2364,0.12,0.86,9.69
2380,0.12,0.86,9.61
2397,0.12,0.90,9.65
2413,0.12,0.86,9.69
2429,0.12,0.86,9.65
2446,0.12,0.90,9.65
2462,0.12,0.94,9.65
2478,0.12,0.94,9.61
2495,0.12,0.90,9.57
2511,0.12,0.94,9.65
2527,0.08,0.94,9.65
2544,0.08,0.86,9.61
2560,0.08,0.86,9.61
2576,0.12,0.86,9.69
2593,0.12,0.86,9.61
2609,0.12,0.86,9.69
2625,0.08,0.86,9.69
2642,0.04,0.90,9.61
2658,0.12,0.86,9.61
2674,0.04,0.94,9.73
2691,0.08,0.94,9.69
2707,0.08,0.90,9.69
2723,0.08,0.90,9.65
2740,0.12,0.90,9.61
2756,0.08,0.86,9.69
2775,0.08,0.90,9.65
2792,0.12,0.82,9.69
2808,0.12,0.94,9.61
2824,0.04,0.94,9.61
2841,0.08,0.90,9.65
2857,0.12,0.90,9.69
2873,0.12,0.90,9.65
2890,0.12,0.94,9.65
2906,0.12,0.94,9.65
2922,0.16,0.90,9.69
2939,0.08,0.98,9.69
2955,0.16,0.90,9.65
2971,0.08,0.86,9.69
2988,0.12,0.90,9.65
3004,0.08,0.90,9.61
3020,0.08,0.90,9.69
3037,0.08,0.90,9.61
3053,0.08,0.94,9.61
3069,0.12,0.86,9.61
3086,0.12,0.90,9.65
3102,0.12,0.82,9.65
3118,0.12,0.90,9.61
3135,0.12,0.90,9.65
3151,0.08,0.94,9.65
3170,0.12,0.94,9.61
3187,0.12,0.86,9.69
3203,0.08,0.90,9.73
3219,0.12,0.82,9.65
3236,0.12,0.90,9.65
3252,0.08,0.90,9.69
3268,0.12,0.98,9.65
3285,0.20,0.86,9.61
3301,0.12,0.94,9.69
3317,0.08,0.90,9.57
3334,0.08,0.94,9.65
3350,0.12,0.86,9.61
3366,0.08,0.90,9.65
3383,0.12,0.90,9.69
3399,0.08,0.86,9.65
3415,0.08,0.90,9.65
3432,0.08,0.90,9.69
3448,0.12,0.90,9.57
3464,0.08,0.90,9.65
3481,0.12,0.94,9.65
3497,0.08,0.90,9.69
3513,0.16,0.90,9.65
3530,0.16,0.86,9.69
3546,0.12,0.90,9.65
3565,0.08,0.90,9.65
3582,0.08,0.90,9.69
3598,0.12,0.86,9.65
3614,0.08,0.94,9.65
3631,0.12,0.86,9.69
3647,0.12,0.86,9.65
3666,0.08,0.90,9.61
3682,0.12,0.90,9.61
3698,0.08,0.90,9.69
3715,0.12,0.94,9.65
3731,0.12,0.94,9.49
3747,0.12,0.90,9.69
3764,0.12,0.94,9.69
3780,0.12,0.82,9.65
3796,0.08,0.86,9.61
3813,0.08,0.90,9.65
3829,0.12,0.90,9.57
3845,0.08,0.94,9.65
3862,0.12,0.90,9.61
3878,0.08,0.94,9.69
3894,0.12,0.98,9.61
3911,0.08,0.94,9.61
3927,0.12,0.94,9.65
3943,0.12,0.90,9.65
3960,0.08,0.94,9.69
3979,0.08,0.94,9.69
3995,0.16,0.90,9.61
4012,0.12,0.90,9.61
4028,0.08,0.90,9.61
4044,0.12,0.86,9.65
4061,0.12,0.86,9.61
4077,0.12,0.90,9.65
4093,0.08,0.94,9.65
4110,0.08,0.94,9.57
4126,0.12,0.94,9.65
4142,0.12,0.90,9.61
4159,0.08,0.94,9.65
4175,0.12,0.94,9.65
4191,0.08,0.82,9.61
4208,0.04,0.90,9.61
4224,0.12,0.94,9.77
4240,0.08,0.86,9.65
4257,0.08,0.86,9.69
4273,0.12,0.90,9.65
4289,0.12,0.90,9.69
4306,0.12,0.90,9.65
4322,0.12,0.90,9.65
4338,0.16,0.94,9.65
4355,0.08,0.94,9.65
4374,0.08,0.86,9.61
4390,0.08,0.94,9.65
4406,0.12,0.90,9.61
4422,0.12,0.90,9.57
4439,0.16,0.86,9.65
4455,0.12,0.86,9.65
4471,0.08,0.86,9.65
4487,0.04,0.90,9.61
4503,0.00,0.90,9.69
4519,0.04,0.90,9.69
4536,0.12,0.86,9.69
4552,0.16,0.94,9.61
4568,0.20,0.86,9.73
4584,0.16,0.90,9.69
4600,0.12,0.86,9.65
4617,0.08,0.86,9.61
4633,0.00,0.90,9.57
4649,0.12,0.86,9.73
4665,0.16,0.90,9.69
4681,0.16,0.90,9.65
4697,0.12,0.86,9.61
4714,0.04,0.86,9.69
4730,0.04,0.90,9.61
4746,0.08,0.94,9.65
4762,0.12,0.98,9.65
4777,0.20,0.98,9.61
4793,0.24,0.94,9.65
4809,0.20,0.71,9.69
4825,0.16,0.78,9.69
4841,0.12,0.82,9.53
4858,0.08,0.90,9.61
4874,0.04,1.02,9.57
4890,0.04,0.94,9.69
4906,0.08,0.90,9.61
4922,0.08,0.98,9.69
4939,0.08,0.90,9.61
4955,0.08,0.90,9.65
4971,0.12,0.94,9.65
4987,0.16,0.86,9.69
5003,0.12,0.94,9.61
5019,0.08,0.90,9.65
5036,0.12,0.94,9.65
5052,0.12,0.90,9.69
5068,0.12,0.94,9.61
5084,0.12,1.02,9.65
5100,0.08,1.06,9.65
5116,0.16,1.10,9.69
5133,0.08,1.10,9.65
5149,0.12,1.06,9.65
5168,0.16,0.94,9.65
5184,0.16,0.82,9.61
5201,0.16,0.82,9.69
5217,0.08,0.63,9.45
5233,-0.04,0.71,9.81
5250,0.00,0.75,9.57
5266,0.04,0.94,9.77
5282,0.12,0.98,9.53
5299,0.12,1.02,9.65
5315,0.12,1.02,9.53
5331,0.12,0.94,9.77
5348,0.12,0.86,9.65
5364,0.08,0.75,9.69
5380,0.08,0.78,9.53
5397,0.12,0.82,9.65
5413,0.16,0.94,9.61
5429,0.20,0.94,9.65
5446,0.20,0.90,9.69
5462,0.12,0.90,9.65
5478,0.12,0.86,9.69
5495,0.04,0.82,9.61
5511,0.04,0.90,9.65
5528,0.04,0.94,9.65
5544,0.08,0.98,9.57
5563,0.20,0.94,9.73
5579,0.12,0.86,9.65
5596,0.12,0.90,9.65
5612,0.08,0.90,9.69
5628,0.08,0.94,9.69
5645,0.08,0.86,9.65
5661,0.08,0.86,9.69
5679,0.04,0.94,9.69
5695,0.08,0.90,9.69
5712,0.08,0.90,9.65
5728,0.08,0.94,9.61
5744,0.16,0.98,9.61
5761,0.12,0.98,9.65
5777,0.12,0.90,9.65
5794,0.08,0.90,9.57
5810,0.04,0.86,9.69
5826,0.00,0.94,9.69
5843,0.12,0.86,9.65
5859,0.12,0.94,9.61
5875,0.16,0.94,9.69
5891,0.12,0.94,9.65
5908,0.12,0.86,9.57
5924,0.12,0.86,9.65
5941,0.04,0.82,9.69
5957,0.08,0.86,9.69
5976,0.12,0.94,9.69
5992,0.12,0.94,9.69
6009,0.12,0.94,9.61
6025,0.12,1.02,9.73
6042,0.08,0.98,9.73
6058,0.12,0.86,9.61
6074,0.08,0.78,9.61
6090,0.12,0.78,9.65
6107,0.12,0.90,9.65
6123,0.12,0.90,9.73
6139,0.20,0.86,9.65
6156,0.16,0.94,9.65
6172,0.16,0.94,9.61
6189,0.08,0.94,9.65
6205,0.08,0.94,9.69
6221,0.04,0.90,9.61
6238,0.12,0.86,9.69
6254,0.08,0.90,9.65
6270,0.08,0.94,9.61
6287,0.08,0.90,9.65
6303,0.08,0.94,9.61
6319,0.08,0.90,9.57
6336,0.04,0.90,9.69
6352,0.08,0.90,9.57
6371,0.08,0.90,9.61
6387,0.20,0.86,9.65
6404,0.08,0.90,9.65
6420,0.08,0.90,9.57
6437,0.00,0.86,9.69
6453,0.00,0.94,9.69
6469,0.04,0.98,9.65
6486,0.16,0.94,9.69
6502,0.20,0.98,9.57
6518,0.24,0.94,9.65
6534,0.16,0.86,9.73
6551,0.12,0.86,9.69
6567,0.04,0.86,9.73
6584,0.08,0.86,9.65
6600,0.12,0.86,9.65
6616,0.16,0.94,9.61
6633,0.12,0.98,9.69
6649,0.16,0.94,9.65
6665,0.12,0.90,9.73
6682,0.04,0.86,9.65
6698,0.08,0.86,9.53
6714,0.12,0.90,9.65
6731,0.12,0.90,9.65
6747,0.16,0.90,9.61
6766,0.12,1.02,9.61
6782,0.12,0.90,9.69
6799,0.12,0.90,9.65
6815,0.12,0.90,9.65
6832,0.08,0.86,9.61
6848,0.12,0.90,9.65
6864,0.12,0.90,9.65
6881,0.08,0.94,9.61
6897,0.12,0.90,9.61
6913,0.04,0.98,9.69
6929,0.08,0.90,9.61
6964,0.12,0.86,9.65
6980,0.12,0.82,9.69
6996,0.20,0.86,9.61
7013,0.12,0.90,9.69
7029,0.08,0.90,9.77
7045,0.08,0.94,9.61
7061,0.08,0.94,9.65
7078,0.08,0.94,9.61
7094,0.12,0.94,9.65
7110,0.12,0.90,9.65
7127,0.12,0.98,9.69
7143,0.08,0.90,9.57
7159,0.04,0.94,9.61
7176,0.04,0.90,9.65
7195,0.08,0.90,9.61
7211,0.16,0.90,9.65
7227,0.16,0.86,9.69
7244,0.16,0.90,9.69
7260,0.16,0.90,9.65
7276,0.12,0.94,9.61
7292,0.12,0.86,9.65
7309,0.04,0.90,9.65
7325,0.00,0.78,9.61
7341,0.12,0.86,9.57
7358,0.08,0.94,9.73
7374,0.16,0.90,9.61
7390,0.16,0.75,9.89
7407,0.16,0.78,9.73
7423,0.12,0.90,9.69
7439,0.04,0.86,9.61
7455,0.08,0.82,9.57
7472,0.12,0.82,9.65
7488,0.16,0.86,9.57
7504,0.12,0.94,9.69
7521,0.08,0.98,9.61
7537,0.12,0.94,9.69
7553,0.08,0.98,9.73
7570,0.12,0.86,9.65
7589,0.16,0.82,9.61
7605,0.16,0.82,9.57
7621,0.16,0.86,9.65
7637,0.08,0.90,9.65
7653,0.04,0.90,9.69
7669,0.08,0.94,9.61
7685,0.12,0.94,9.69
7702,0.16,0.90,9.73
7718,0.16,0.90,9.69
7734,0.12,0.90,9.65
7750,0.12,0.90,9.69
7766,0.08,0.90,9.61
7782,0.12,0.86,9.69
7799,0.12,0.86,9.65
7815,0.16,0.94,9.65
7831,0.12,0.90,9.69
7847,0.12,0.90,9.65
7863,0.12,0.90,9.73
7879,0.12,0.86,9.69
7895,0.08,0.86,9.65
7912,0.08,0.94,9.69
7928,0.08,0.94,9.61
7944,0.16,0.94,9.57
7960,0.12,0.94,9.65
7976,0.12,0.90,9.61
7990,0.12,0.90,9.69
8007,0.08,0.90,9.69
8023,0.08,0.90,9.57
8039,0.12,0.86,9.65
8055,0.12,0.86,9.69
8071,0.12,0.94,9.65
8087,0.12,0.94,9.61
8103,0.12,0.90,9.65
8120,0.08,0.94,9.65
8136,0.04,0.86,9.65
8152,0.08,0.86,9.61
8168,0.08,0.86,9.65
8184,0.12,0.86,9.57
8200,0.16,0.82,9.61
8216,0.08,0.90,9.65
8232,0.12,0.94,9.65
8249,0.08,0.94,9.69
8265,0.08,0.98,9.65
8281,0.12,0.86,9.69
8297,0.08,0.90,9.61
8313,0.16,0.90,9.61
8329,0.12,0.90,9.65
8346,0.12,0.90,9.61
8362,0.12,0.86,9.65
8381,0.08,0.86,9.61
8397,0.12,0.90,9.73
8413,0.16,0.86,9.69
8430,0.08,0.86,9.61
8446,0.12,0.94,9.57
8462,0.12,0.90,9.65
8478,0.16,0.86,9.65
8495,0.12,0.90,9.65
8511,0.12,0.90,9.65
8527,0.12,0.82,9.69
8544,0.16,0.90,9.69
8560,0.16,0.90,9.69
8576,0.16,0.94,9.53
8593,0.12,0.86,9.61
8609,0.12,0.86,9.69
8625,0.08,0.94,9.61
8641,0.08,0.90,9.65
8658,0.08,0.78,9.73
8674,0.08,0.82,9.65
8690,-0.75,0.90,9.65
8707,-0.82,1.14,9.77
8723,0.43,0.78,9.53
8739,0.39,0.78,9.65
8756,-0.04,0.90,9.61
8775,-1.10,0.20,9.65
8791,-0.98,0.67,9.57
8807,-1.29,0.39,9.41
8824,-1.22,0.82,9.65
8840,-0.12,1.02,9.89
8856,-0.27,1.22,9.73
8873,-0.12,0.98,9.96
8889,-0.08,0.24,9.89
8905,-0.16,-0.20,10.00
8922,-0.27,0.43,9.53
8938,-0.98,0.43,9.69
8954,-1.10,1.14,9.85
8972,-0.39,0.71,9.85
8988,0.08,1.26,9.85
9005,-0.04,0.94,9.45
9021,0.27,1.49,9.06
9037,-0.16,0.82,9.69
9054,-0.63,1.49,9.61
9070,-0.47,1.33,9.85
9086,-0.47,1.49,10.12
9103,2.00,0.31,9.14
9119,1.88,-0.35,9.10
9135,-0.59,0.63,9.30
9155,-2.20,1.49,9.89
9171,-1.18,0.27,9.57
9187,1.14,0.20,9.69
9203,-0.04,1.65,9.77
9220,0.00,1.69,9.73
9236,0.20,1.37,9.81
9252,0.82,1.22,9.81
9269,1.22,-0.31,9.89
9285,0.43,-0.08,9.61
9301,-0.16,-0.08,9.53
9318,-0.04,0.59,9.92
9334,0.27,0.08,9.69
9350,0.55,0.00,9.69
9367,0.82,1.14,9.57
9383,0.78,1.10,9.85
9399,0.67,0.51,9.57
9416,1.37,0.12,9.77
9432,-0.08,-0.75,9.49
9448,-0.71,0.55,10.00
9464,0.51,1.02,9.61
9481,0.43,0.39,10.00
9497,0.86,0.27,10.08
9513,1.02,-0.08,9.18
9530,1.22,0.98,9.92
9549,1.57,0.98,9.53
9565,1.73,-0.27,10.12
9581,1.22,1.77,9.69
9598,1.29,1.10,9.22
9614,1.41,1.65,9.73
9630,0.67,3.41,9.10
9647,0.55,2.79,9.69
9663,0.35,1.61,9.57
9679,0.04,1.53,9.96
9696,1.02,-0.20,9.49
9712,0.04,1.14,9.57
9728,-0.24,1.84,9.45
9745,0.31,0.71,9.73
9761,-0.51,1.84,9.57
9777,-0.78,2.24,9.41
9794,-1.37,2.20,9.53
9810,0.27,1.02,9.77
9826,1.57,0.24,9.89
9842,1.80,-1.26,10.08
9859,-1.18,-0.39,9.34
9875,-1.61,-0.20,9.06
9891,0.16,5.45,8.83
9908,0.47,1.14,9.92
9924,0.82,0.94,9.92
9943,0.35,0.27,9.85
9960,0.04,1.45,9.85
9976,0.12,1.53,9.89
9992,0.16,1.80,9.45
10008,-0.71,1.61,9.69
10025,-0.71,1.37,10.63
10041,-0.51,1.80,11.22
10057,-0.43,0.75,11.02
10074,-0.39,0.24,10.75
10090,-0.12,0.35,10.79
10107,-0.27,0.94,10.87
10123,-0.12,0.82,10.36
10139,-0.47,0.86,9.73
10155,-0.55,0.71,9.96
10172,-0.39,0.82,10.12
10188,-0.16,0.78,10.55
10205,-0.24,0.51,10.40
10221,-0.20,0.51,10.12
10237,-0.16,0.35,10.04
10254,-0.16,0.63,10.24
10270,0.00,0.59,10.47
10286,-0.31,0.94,9.77
10306,-0.24,0.27,9.81
10322,0.00,0.24,9.96
10338,-0.16,0.08,10.04
10355,-0.20,0.31,9.69
10371,-0.24,0.35,9.53
10387,-0.08,0.39,9.89
10404,0.00,0.55,9.92
10420,-0.12,0.63,9.96
10436,-0.27,0.67,9.69
10453,-0.27,0.63,9.69
10469,-0.43,0.67,9.49
10485,0.04,0.24,9.85
10502,0.00,0.51,10.00
10518,-0.43,0.71,9.57
10535,-0.08,0.78,9.61
10551,-0.04,0.94,9.57
10567,-0.08,1.14,9.57
10584,-0.04,1.06,9.49
10600,0.04,1.14,9.45
10616,-0.20,1.06,9.22
10633,-0.04,1.10,9.14
10649,0.00,1.02,8.98
10668,0.08,1.26,9.02
10684,-0.08,1.37,8.79
10700,0.00,1.45,9.10
10717,0.04,1.37,9.49
10733,0.04,1.37,9.14
10749,0.00,1.37,8.90
10765,0.04,1.37,8.67
10781,-0.08,1.29,8.51
10798,-0.08,1.26,8.63
10814,-0.04,1.14,9.06
10830,-0.04,1.22,8.98
10846,-0.16,1.22,8.75
10862,-0.24,1.26,8.28
10879,-0.04,1.18,8.43
10895,-0.04,1.49,8.36
10911,-0.04,1.80,8.63
10927,-0.20,1.96,8.75
10943,-0.24,1.84,8.39
10960,-0.27,2.00,8.79
10977,-0.63,2.35,8.90
10994,-0.63,2.28,9.18
11010,-0.63,2.43,9.26
11026,-1.14,2.71,9.34
11046,-0.94,2.24,9.57
11062,-0.78,2.39,9.57
11079,-0.86,2.20,9.53
11095,-0.63,2.28,9.22
11111,-0.55,2.08,8.94
11127,-0.47,2.08,8.87
11143,-0.31,1.88,9.22
11160,-0.31,2.08,8.98
11176,-0.31,1.96,9.34
11192,-0.27,2.31,9.73
11208,-0.47,2.20,9.57
11224,-0.27,2.24,9.38
11241,-0.24,2.31,9.26
11257,-0.24,2.47,9.10
11273,0.12,2.31,9.30
11289,-0.20,2.47,9.14
11305,-0.27,2.47,8.94
11322,-0.04,2.43,9.22
11338,0.04,2.59,9.41
11354,0.00,2.55,9.34
11370,-0.12,2.35,9.10
11386,-0.24,2.08,8.87
11405,-0.16,1.80,9.26
11422,-0.12,1.73,9.77
11438,-0.27,2.08,9.69
11455,-0.12,1.45,9.53
11471,0.12,1.33,9.06
11487,0.24,0.71,8.79
11503,0.24,0.59,8.51
11520,0.12,0.16,8.51
11536,0.24,-0.16,9.10
11553,0.27,0.04,9.34
11569,0.20,0.31,9.92
11585,0.20,0.27,9.89
11602,0.24,0.27,9.92
11618,0.12,-0.08,9.85
11634,0.04,-0.12,9.49
11651,0.12,-0.39,9.65
11667,0.04,0.55,10.28
11683,0.04,0.75,10.51
11700,-0.04,1.14,10.20
11716,-0.24,1.49,9.85
11732,-0.20,1.69,9.89
11749,-0.63,2.75,9.92
11765,-0.63,3.14,10.12
11784,-0.75,3.49,10.36
11801,-1.02,4.35,10.28
11817,-1.33,5.18,10.55
11833,-1.26,5.41,10.71
11850,-1.37,5.77,10.67
11866,-1.41,5.96,10.51
11882,-1.33,5.84,10.40
11899,-1.06,5.10,10.20
11915,-0.86,4.04,9.73
11931,-0.67,3.33,9.73
11948,-0.31,1.61,9.89
11964,0.00,0.12,10.04
11981,0.27,-0.82,10.20
11997,0.55,-1.73,9.96
12013,0.78,-3.26,10.32
12029,1.22,-3.73,10.24
12046,1.33,-4.24,10.00
12062,1.29,-4.31,9.73
12079,1.18,-3.65,9.38
12095,0.71,-1.53,8.83
12111,0.51,0.00,8.71
12128,0.12,3.80,8.83
12147,-0.16,7.65,8.67
12163,-0.04,9.92,8.28
12180,-0.24,10.32,7.85
12196,-0.08,6.51,7.41
12212,-0.39,0.27,8.59
12229,0.08,-3.18,9.92
12245,0.27,-7.30,12.94
12261,0.16,-7.45,13.10
12278,-0.04,-6.00,12.16
12294,-0.39,-1.22,10.20
12310,-0.55,2.04,8.43
12327,-0.59,7.81,7.88
12343,-0.43,10.43,7.88
12360,-0.31,10.20,8.28
12376,-0.31,8.08,9.14
12392,-0.47,3.26,9.89
12409,-0.47,0.39,10.47
12425,-0.24,-3.73,12.04
12441,0.08,-5.02,12.32
12458,0.27,-4.75,11.61
12474,0.47,-3.37,10.12
12493,0.43,-0.94,8.90
12510,0.31,1.84,8.87
12526,0.04,2.86,8.90
12542,0.00,4.28,9.41
12559,0.00,4.67,9.96
12575,0.00,4.51,9.96
12591,-0.04,3.61,9.30
12608,-0.04,2.98,9.10
12624,0.04,1.84,8.83
12640,0.04,1.10,8.79
12657,0.04,0.78,8.83
12673,0.00,0.35,8.94
12689,-0.04,0.51,9.45
12706,0.04,0.63,9.73
12722,0.00,1.06,10.20
12738,0.12,1.57,10.67
12755,0.04,1.80,10.75
12771,0.08,2.51,10.79
12787,0.00,2.55,10.47
12804,0.04,2.43,10.32
12820,0.00,2.24,10.24
12836,-0.04,2.51,10.24
12853,-0.08,2.00,11.26
12872,-0.43,1.69,11.53
12888,-0.24,2.12,11.77
12905,-0.08,2.16,11.81
12921,0.00,2.43,10.90
12937,0.04,2.28,9.73
12954,0.16,2.20,9.41
12970,0.27,2.55,8.43
12986,0.47,2.90,7.30
13004,1.06,2.94,6.28
13021,1.14,2.16,3.22
13037,1.77,-0.04,-0.75
13053,2.00,-1.57,-2.75
13070,1.02,-3.06,-4.63
13086,0.00,-1.18,1.26
13103,-1.06,-0.04,6.32
13119,-2.08,3.69,13.38
13135,-2.24,4.20,16.51
13152,-2.63,4.39,17.53
13168,-2.16,3.65,18.24
13184,-1.65,3.37,17.38
13201,-0.86,1.02,16.12
13217,0.00,0.20,13.14
13236,0.16,0.86,11.57
13253,0.16,1.37,11.06
13269,0.12,2.24,10.32
13285,0.00,2.67,10.28
13302,0.00,2.67,10.32
13318,-0.27,2.59,10.00
13334,-0.31,2.47,9.65
13351,-0.27,2.43,9.49
13367,-0.55,2.59,9.22
13383,-0.71,2.31,9.18
13400,-0.51,2.08,9.53
13416,-0.71,2.12,10.12
13432,-0.94,1.53,10.83
13449,-0.94,0.98,11.45
13465,-0.43,0.90,12.55
13481,-0.39,0.78,13.14
13498,-0.31,1.69,12.91
13514,-0.31,2.28,12.40
13531,-0.12,2.55,12.12
13547,0.20,3.02,11.26
13563,0.35,2.86,8.12
13580,0.67,2.59,6.08
13599,-0.31,0.27,-0.71
13615,5.37,-4.12,-8.98
13631,6.16,-5.33,-16.12
13647,1.77,-1.61,-15.18
13664,-3.49,1.37,3.57
13680,-5.45,5.06,15.06
13696,-6.20,10.04,20.04
13712,-3.92,6.35,20.04
13728,-3.69,4.39,20.04
13745,-2.39,1.14,17.85
13761,-1.26,-0.82,13.26
13777,-0.12,-1.57,10.79
13793,1.10,-2.20,8.00
13809,1.02,-1.69,7.41
13825,0.47,0.78,6.51
13842,0.24,2.08,7.57
13858,0.08,2.55,8.20
13874,0.00,3.65,9.30
13890,-0.43,4.43,10.16
13907,-0.51,4.04,10.20
13923,-0.63,3.18,10.47
13942,-0.78,2.39,11.30
13958,-0.78,1.61,11.96
13974,-0.51,1.06,12.63
13990,-0.24,1.29,12.28
14007,-0.20,1.73,11.85
14023,-0.12,2.98,11.30
14039,0.04,2.51,11.26
14055,0.27,2.59,11.22
14071,0.75,2.63,10.94
14087,0.90,2.63,9.85
14104,0.55,3.22,5.88
14120,0.78,2.04,-3.88
14136,2.86,-1.22,-10.40
14152,5.18,-4.59,-20.08
14169,-2.59,-3.26,-14.08
14185,-7.88,-1.41,2.79
14201,-2.12,9.10,20.04
14217,-5.81,12.00,20.04
14233,-8.08,4.24,20.04
14250,-2.59,-3.73,13.45
14266,-0.63,-4.98,8.90
14282,1.96,-3.33,7.06
14301,2.63,-2.55,0.75
14317,1.69,0.82,4.59
14334,1.77,1.61,6.04
14350,0.67,2.20,4.75
14366,-0.20,4.00,8.28
14383,-0.27,4.82,9.34
14399,-1.02,4.39,8.67
14416,-1.61,4.28,9.26
14432,-1.80,2.94,10.36
14448,-1.22,0.82,12.32
14465,-0.86,0.04,12.16
